type,name,request_count,failure_count,median_response_time,average_response_time,min_response_time,max_response_time,average_content_size,rps,fps,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/d,2,0,2.4192319997382583,89.90615449965844,2.4192319997382583,177.39307699957862,0.0,0.06494915948074138,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/d,4,0,500.0,477.3060200004693,314.5850250002695,575.7052930002828,0.0,0.12989831896148277,0.0,520,520,580,580,580,580,580,580,580,580,580
GET,/d,2,0,74.40750100067817,135.16009000068152,74.40750100067817,195.91267900068488,351.0,0.06494915948074138,0.0,200,200,200,200,200,200,200,200,200,200,200
GET,/d,4,0,230.0,371.80425549968277,37.760315999548766,748.2212129998516,255.0,0.12989831896148277,0.0,470,470,750,750,750,750,750,750,750,750,750
GET,/d,2,0,3,5.4829594992042985,2.9046289982943563,8.06129000011424,386.0,0.06494915948074138,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/d,2,0,80.47119100046984,150.92522200029634,80.47119100046984,221.37925300012284,475.0,0.06494915948074138,0.0,220,220,220,220,220,220,220,220,220,220,220
GET,/d,1,0,283.7716809990525,283.7716809990525,283.7716809990525,283.7716809990525,0.0,0.03247457974037069,0.0,280,280,280,280,280,280,280,280,280,280,280
GET,/d,2,0,2.2715180002705893,313.6971325002378,2.2715180002705893,625.122747000205,0.0,0.06494915948074138,0.0,630,630,630,630,630,630,630,630,630,630,630
GET,/d,1,0,2.843587999450392,2.843587999450392,2.843587999450392,2.843587999450392,0.0,0.03247457974037069,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/d,2,0,60.47395600035088,125.21535499945458,60.47395600035088,189.95675399855827,477.0,0.06494915948074138,0.0,190,190,190,190,190,190,190,190,190,190,190
GET,/d,2,0,2,25.77562250007759,1.9815369996649679,49.56970800049021,128.0,0.06494915948074138,0.0,50,50,50,50,50,50,50,50,50,50,50
GET,/d,1,0,53.579225999783375,53.579225999783375,53.579225999783375,53.579225999783375,0.0,0.03247457974037069,0.0,54,54,54,54,54,54,54,54,54,54,54
GET,/d,2,0,2,2.436099000988179,1.7858420014817966,3.086356000494561,0.0,0.06494915948074138,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/d,3,0,6,18.788514666690997,2.3338160008279374,47.80858999947668,0.0,0.09742373922111208,0.0,6,6,48,48,48,48,48,48,48,48,48
GET,/d,3,0,490.0,407.9779463336308,180.9703470007662,557.868738000252,176.0,0.09742373922111208,0.0,490,490,560,560,560,560,560,560,560,560,560
GET,/d,6,0,260.0,516.4013983333765,75.01351500104647,1710.1855149994662,219.0,0.19484747844222416,0.0,300,300,590,590,1700,1700,1700,1700,1700,1700,1700
GET,/d,2,0,2.021765998506453,34.095848998731526,2.021765998506453,66.1699319989566,505.0,0.06494915948074138,0.0,66,66,66,66,66,66,66,66,66,66,66
GET,/d,2,0,4.284063999875798,104.56409250036813,4.284063999875798,204.84412100086047,0.0,0.06494915948074138,0.0,200,200,200,200,200,200,200,200,200,200,200
GET,/d,2,0,54.44581600022502,207.09276600064186,54.44581600022502,359.7397160010587,0.0,0.06494915948074138,0.0,360,360,360,360,360,360,360,360,360,360,360
GET,/d,4,0,310.0,257.86386599929756,2.2082409996073693,367.5048789991706,176.0,0.12989831896148277,0.0,350,350,370,370,370,370,370,370,370,370,370
GET,/d,3,0,62,97.4273266668509,1.7473590014560614,228.75889299939445,255.0,0.09742373922111208,0.0,62,62,230,230,230,230,230,230,230,230,230
GET,/d,1,0,108.94562000066799,108.94562000066799,108.94562000066799,108.94562000066799,0.0,0.03247457974037069,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/d,2,0,47,80.85682000000816,46.88340299981064,114.83023700020567,0.0,0.06494915948074138,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/d,4,0,76,88.74540974966294,1.7264759990212042,149.35201300068002,230.0,0.12989831896148277,0.0,130,130,150,150,150,150,150,150,150,150,150
GET,/d,1,0,534.3554840001161,534.3554840001161,534.3554840001161,534.3554840001161,433.0,0.03247457974037069,0.0,530,530,530,530,530,530,530,530,530,530,530
GET,/d,5,0,120.0,208.0293865998101,1.9917339996027295,792.1776380007941,428.0,0.16237289870185348,0.0,120,120,120,790,790,790,790,790,790,790,790
GET,/d,1,0,127.99035900025046,127.99035900025046,127.99035900025046,127.99035900025046,0.0,0.03247457974037069,0.0,130,130,130,130,130,130,130,130,130,130,130
GET,/d,3,0,480.0,506.0936523338266,434.72920500062173,607.675138000559,217.0,0.09742373922111208,0.0,480,480,610,610,610,610,610,610,610,610,610
GET,/d,4,0,96,105.5403517502782,1.781023000148707,216.58185600063007,439.0,0.12989831896148277,0.0,110,110,220,220,220,220,220,220,220,220,220
GET,/d,5,0,180.0,252.18934300028195,59.43136700079776,475.3579019998142,138.0,0.16237289870185348,0.0,180,440,440,480,480,480,480,480,480,480,480
GET,/d,2,0,4,853.6850714999673,3.6337719993753126,1703.7363710005593,700.0,0.06494915948074138,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/d,2,0,5.424781000328949,74.15547900018282,5.424781000328949,142.8861770000367,0.0,0.06494915948074138,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/d,5,0,86,105.17853519995697,32.09751499889535,244.7605070010468,702.0,0.16237289870185348,0.0,86,96,96,240,240,240,240,240,240,240,240
GET,/d,2,0,150.0,310.27302400070766,148.6874030015315,471.85864499988384,218.0,0.06494915948074138,0.0,470,470,470,470,470,470,470,470,470,470,470
GET,/d,4,0,2.101804000631091,47.37819324964221,2.101804000631091,180.19538800035662,0.0,0.12989831896148277,0.0,5,5,180,180,180,180,180,180,180,180,180
GET,/d,1,0,216.93616099946667,216.93616099946667,216.93616099946667,216.93616099946667,660.0,0.03247457974037069,0.0,220,220,220,220,220,220,220,220,220,220,220
GET,/d,2,0,52,59.48273400099424,51.76866000147129,67.1968080005172,0.0,0.06494915948074138,0.0,67,67,67,67,67,67,67,67,67,67,67
GET,/d,3,0,23,178.79590866626435,13.586572998974589,499.3316899999627,464.0,0.09742373922111208,0.0,23,23,500,500,500,500,500,500,500,500,500
GET,/d,1,0,5.609371999526047,5.609371999526047,5.609371999526047,5.609371999526047,340.0,0.03247457974037069,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/d,4,0,87,119.4203625004775,2.553467000325327,275.2251330002764,217.0,0.12989831896148277,0.0,110,110,280,280,280,280,280,280,280,280,280
GET,/d,2,0,1500.0,2222.004406000451,1456.9885300006717,2987.0202820002305,0.0,0.06494915948074138,0.0,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
GET,/d,1,0,5.126838999785832,5.126838999785832,5.126838999785832,5.126838999785832,0.0,0.03247457974037069,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/d,3,0,99,228.25994666648816,2.363847999731661,583.1291419999616,0.0,0.09742373922111208,0.0,99,99,580,580,580,580,580,580,580,580,580
GET,/d,2,0,73,86.24524849892623,72.53477699850919,99.95571999934327,204.0,0.06494915948074138,0.0,100,100,100,100,100,100,100,100,100,100,100
GET,/d,2,0,38.184182998520555,186.0332814994763,38.184182998520555,333.882380000432,0.0,0.06494915948074138,0.0,330,330,330,330,330,330,330,330,330,330,330
GET,/d,2,0,140.0,290.7954085003439,139.32902099986677,442.26179600082105,0.0,0.06494915948074138,0.0,440,440,440,440,440,440,440,440,440,440,440
GET,/d,5,0,3,53.4614595995663,1.7099239994422533,163.82277599950612,222.0,0.16237289870185348,0.0,3,96,96,160,160,160,160,160,160,160,160
GET,/d,2,0,94.099529000232,129.93596249998518,94.099529000232,165.77239599973836,192.0,0.06494915948074138,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/d,2,0,28.04888599894184,149.9819464988832,28.04888599894184,271.91500699882454,0.0,0.06494915948074138,0.0,270,270,270,270,270,270,270,270,270,270,270
GET,/d,1,0,330.46707100038475,330.46707100038475,330.46707100038475,330.46707100038475,404.0,0.03247457974037069,0.0,330,330,330,330,330,330,330,330,330,330,330
GET,/d,2,0,73.40716399994562,103.34490799959895,73.40716399994562,133.28265199925227,226.0,0.06494915948074138,0.0,130,130,130,130,130,130,130,130,130,130,130
GET,/d,3,0,28,72.54741900032968,2.5054170000657905,187.41641800079378,473.0,0.09742373922111208,0.0,28,28,190,190,190,190,190,190,190,190,190
GET,/d,1,0,290.3536619996885,290.3536619996885,290.3536619996885,290.3536619996885,222.0,0.03247457974037069,0.0,290,290,290,290,290,290,290,290,290,290,290
GET,/d,3,0,6,102.01599200081546,1.4938350013835588,298.54618399986066,191.0,0.09742373922111208,0.0,6,6,300,300,300,300,300,300,300,300,300
GET,/d,1,0,214.4148209990817,214.4148209990817,214.4148209990817,214.4148209990817,0.0,0.03247457974037069,0.0,210,210,210,210,210,210,210,210,210,210,210
GET,/d,3,0,38,50.114074000399945,4.202070000246749,108.05458499999077,210.0,0.09742373922111208,0.0,38,38,110,110,110,110,110,110,110,110,110
GET,/d,1,0,797.6105910001934,797.6105910001934,797.6105910001934,797.6105910001934,226.0,0.03247457974037069,0.0,800,800,800,800,800,800,800,800,800,800,800
GET,/d,1,0,100.81455900035508,100.81455900035508,100.81455900035508,100.81455900035508,182.0,0.03247457974037069,0.0,100,100,100,100,100,100,100,100,100,100,100
GET,/d,1,0,3.9931749997776933,3.9931749997776933,3.9931749997776933,3.9931749997776933,209.0,0.03247457974037069,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/d,4,0,120.0,206.53618349979297,67.12962100027653,505.4807950000395,0.0,0.12989831896148277,0.0,130,130,510,510,510,510,510,510,510,510,510
GET,/d,3,0,48,1028.8369996669644,21.126219000507263,3017.7655299994512,197.0,0.09742373922111208,0.0,48,48,3000,3000,3000,3000,3000,3000,3000,3000,3000
GET,/d,1,0,3.379898000275716,3.379898000275716,3.379898000275716,3.379898000275716,617.0,0.03247457974037069,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/d,3,0,2.017504999457742,3.057814000082241,2.017504999457742,4.972839000402018,491.0,0.09742373922111208,0.0,2,2,5,5,5,5,5,5,5,5,5
GET,/d,1,0,67.58261100003438,67.58261100003438,67.58261100003438,67.58261100003438,409.0,0.03247457974037069,0.0,68,68,68,68,68,68,68,68,68,68,68
GET,/d,1,0,191.6412569989916,191.6412569989916,191.6412569989916,191.6412569989916,175.0,0.03247457974037069,0.0,190,190,190,190,190,190,190,190,190,190,190
GET,/d,4,0,24,142.16901149939076,2.9009970003244234,468.8878049983032,399.0,0.12989831896148277,0.0,73,73,470,470,470,470,470,470,470,470,470
GET,/d,4,0,270.0,318.1838579998839,24.08958399973926,677.443223001319,226.0,0.12989831896148277,0.0,300,300,680,680,680,680,680,680,680,680,680
GET,/d,4,0,3,55.7780035005635,2.2787810012232512,125.40546300078859,357.0,0.12989831896148277,0.0,92,92,130,130,130,130,130,130,130,130,130
GET,/d,6,0,170.0,173.7806993335956,3.1773589998920215,253.39135400099622,568.0,0.19484747844222416,0.0,230,230,240,240,250,250,250,250,250,250,250
GET,/d,3,0,3.110521000053268,40.46226566667125,3.110521000053268,115.01384999974107,0.0,0.09742373922111208,0.0,3,3,120,120,120,120,120,120,120,120,120
GET,/d,3,0,64,98.26756366661964,51.72626700004912,178.66998399949807,220.0,0.09742373922111208,0.0,64,64,180,180,180,180,180,180,180,180,180
GET,/d,1,0,286.4627350008959,286.4627350008959,286.4627350008959,286.4627350008959,711.0,0.03247457974037069,0.0,290,290,290,290,290,290,290,290,290,290,290
GET,/d,1,0,314.72065600064525,314.72065600064525,314.72065600064525,314.72065600064525,227.0,0.03247457974037069,0.0,310,310,310,310,310,310,310,310,310,310,310
GET,/d,4,0,260.0,583.7265462496362,176.2356670005829,1186.436126999979,462.0,0.12989831896148277,0.0,710,710,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/d,4,0,25,38.04385374996855,4.992323998521897,68.27117700049712,590.0,0.12989831896148277,0.0,54,54,68,68,68,68,68,68,68,68,68
GET,/d,4,0,130.0,205.617228999472,2.891288999308017,552.3019679985737,0.0,0.12989831896148277,0.0,140,140,550,550,550,550,550,550,550,550,550
GET,/d,4,0,64,111.80612725001993,2.006749999054591,242.53780900107813,238.0,0.12989831896148277,0.0,140,140,240,240,240,240,240,240,240,240,240
GET,/d,4,0,3,105.6755464996968,2.705091999814613,284.1949880003085,0.0,0.12989831896148277,0.0,130,130,280,280,280,280,280,280,280,280,280
GET,/d,3,0,110.0,209.50618966768766,62.21635700057959,461.29822400143894,210.0,0.09742373922111208,0.0,110,110,460,460,460,460,460,460,460,460,460
GET,/d,2,0,3,27.6474030006284,2.5682030009193113,52.72660300033749,1258.0,0.06494915948074138,0.0,53,53,53,53,53,53,53,53,53,53,53
GET,/d,4,0,79,228.98659300017243,45.71293299886747,528.1322770006227,422.0,0.12989831896148277,0.0,260,260,530,530,530,530,530,530,530,530,530
GET,/d,2,0,150.0,346.5722255004948,148.73405700018338,544.4103940008063,0.0,0.06494915948074138,0.0,540,540,540,540,540,540,540,540,540,540,540
GET,/d,3,0,190.0,582.3387006669994,143.4723540005507,1409.9854890009738,0.0,0.09742373922111208,0.0,190,190,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/d,1,0,226.85264400024607,226.85264400024607,226.85264400024607,226.85264400024607,230.0,0.03247457974037069,0.0,230,230,230,230,230,230,230,230,230,230,230
GET,/d,3,0,100.0,124.22558833289561,27.314853999996558,242.1225329999288,0.0,0.09742373922111208,0.0,100,100,240,240,240,240,240,240,240,240,240
GET,/d,1,0,576.1193119997188,576.1193119997188,576.1193119997188,576.1193119997188,0.0,0.03247457974037069,0.0,580,580,580,580,580,580,580,580,580,580,580
GET,/d,5,0,11,114.5679969999037,1.9223819999751868,534.7520439991058,221.0,0.16237289870185348,0.0,11,23,23,530,530,530,530,530,530,530,530
GET,/d,2,0,46.34366999925987,442.2571874993082,46.34366999925987,838.1707049993565,0.0,0.06494915948074138,0.0,840,840,840,840,840,840,840,840,840,840,840
GET,/d,3,0,3,765.1498780002536,2.533213000788237,2290.2414300006058,0.0,0.09742373922111208,0.0,3,3,2300,2300,2300,2300,2300,2300,2300,2300,2300
GET,/d,4,0,4,134.279688499646,2.8486860010161763,383.23886199941626,223.0,0.12989831896148277,0.0,150,150,380,380,380,380,380,380,380,380,380
GET,/d,2,0,4,305.63423649891774,3.7863759989704704,607.482096998865,178.0,0.06494915948074138,0.0,610,610,610,610,610,610,610,610,610,610,610
GET,/d,2,0,3,15.506439499404223,2.670380999916233,28.342497998892213,0.0,0.06494915948074138,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/d,3,0,100.0,70.85930833394134,2.925651000623475,108.70592500032217,236.0,0.09742373922111208,0.0,100,100,110,110,110,110,110,110,110,110,110
GET,/d,1,0,19.342682000569766,19.342682000569766,19.342682000569766,19.342682000569766,237.0,0.03247457974037069,0.0,19,19,19,19,19,19,19,19,19,19,19
GET,/d,2,0,2,2.0193905002088286,1.7531560006318614,2.285624999785796,225.0,0.06494915948074138,0.0,2,2,2,2,2,2,2,2,2,2,2
GET,/d,3,0,41,56.54168333300428,36.1504739994416,92.6001770003495,434.0,0.09742373922111208,0.0,41,41,93,93,93,93,93,93,93,93,93
GET,/d,1,0,597.4697210003796,597.4697210003796,597.4697210003796,597.4697210003796,220.0,0.03247457974037069,0.0,600,600,600,600,600,600,600,600,600,600,600
GET,/d,4,0,110.0,589.1587484998126,17.151201998785837,1625.9774650006875,0.0,0.12989831896148277,0.0,600,600,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/d,1,0,250.59211400002823,250.59211400002823,250.59211400002823,250.59211400002823,0.0,0.03247457974037069,0.0,250,250,250,250,250,250,250,250,250,250,250
GET,/d,1,0,153.67358200091985,153.67358200091985,153.67358200091985,153.67358200091985,453.0,0.03247457974037069,0.0,150,150,150,150,150,150,150,150,150,150,150
GET,/d,4,0,3,154.58106399955795,2.2463049990619766,415.8284780005488,0.0,0.12989831896148277,0.0,200,200,420,420,420,420,420,420,420,420,420
GET,/d,2,0,4,45.81619299915474,3.5654669991345145,88.06691899917496,0.0,0.06494915948074138,0.0,88,88,88,88,88,88,88,88,88,88,88
