type,name,request_count,median_response_time,average_response_time,min_response_time,max_response_time,average_content_size,rps,50%
GET,/d,2,690.0,701.8969180001022,685.8642150000378,717.9296210001667,420.0,0.06527360266702865,720
GET,/d,1,189.83435300015117,189.83435300015117,189.83435300015117,189.83435300015117,0.0,0.03263680133351433,190
GET,/d,1,86.4179539998986,86.4179539998986,86.4179539998986,86.4179539998986,0.0,0.03263680133351433,86
GET,/d,1,188.43144200036477,188.43144200036477,188.43144200036477,188.43144200036477,458.0,0.03263680133351433,190
GET,/d,1,586.4702129997568,586.4702129997568,586.4702129997568,586.4702129997568,349.0,0.03263680133351433,590
GET,/d,2,2.3216099998535356,343.97788349997427,2.3216099998535356,685.634157000095,382.0,0.06527360266702865,690
GET,/d,5,210.0,395.2551010001116,99.0094480002881,877.6882930001193,0.0,0.16318400666757163,210
GET,/d,3,35,74.07451533345011,3.1261880003512488,184.15265400017233,181.0,0.09791040400054297,35
GET,/d,2,8,90.06656049996309,7.766057000026194,172.36706399989998,231.0,0.06527360266702865,170
GET,/d,1,706.6676370000096,706.6676370000096,706.6676370000096,706.6676370000096,0.0,0.03263680133351433,710
GET,/d,1,18.029165999905672,18.029165999905672,18.029165999905672,18.029165999905672,415.0,0.03263680133351433,18
GET,/d,3,3,223.13845233338725,1.9145020000905788,664.3533659998866,344.0,0.09791040400054297,3
GET,/d,2,2.139602999704948,13.25596949982355,2.139602999704948,24.372335999942152,474.0,0.06527360266702865,24
GET,/d,4,21,49.654954250058836,1.8079940000461647,130.2889270000378,501.0,0.1305472053340573,46
GET,/d,3,130.0,115.88240766650415,60.37235000030705,158.22780499956934,458.0,0.09791040400054297,130
GET,/d,2,2.130104000116262,2.8283825001835794,2.130104000116262,3.526661000250897,0.0,0.06527360266702865,4
GET,/d,2,5,48.51380950003659,4.7396720001415815,92.28794699993159,254.0,0.06527360266702865,92
GET,/d,3,45,139.4762656667202,34.40769100006946,339.39535299987256,201.0,0.09791040400054297,45
GET,/d,1,354.82430899992323,354.82430899992323,354.82430899992323,354.82430899992323,465.0,0.03263680133351433,350
GET,/d,3,240.0,269.3064256667033,68.29485200023555,499.7311189999891,418.0,0.09791040400054297,240
GET,/d,1,1.9998500001747743,1.9998500001747743,1.9998500001747743,1.9998500001747743,0.0,0.03263680133351433,2
GET,/d,2,4.334031999860599,111.33149599982062,4.334031999860599,218.32895999978064,162.0,0.06527360266702865,220
GET,/d,4,3,174.00232274985683,2.03470099995684,570.5166059997282,0.0,0.1305472053340573,120
GET,/d,2,9,46.460006999950565,8.648925999750645,84.27108800015048,0.0,0.06527360266702865,84
GET,/d,4,7,10.715631750031207,2.321890000075655,21.20319499999823,351.0,0.1305472053340573,12
GET,/d,1,682.5172579997343,682.5172579997343,682.5172579997343,682.5172579997343,255.0,0.03263680133351433,680
GET,/d,2,2.183045000037964,119.341790000135,2.183045000037964,236.50053500023205,386.0,0.06527360266702865,240
GET,/d,1,113.66434699993988,113.66434699993988,113.66434699993988,113.66434699993988,475.0,0.03263680133351433,110
GET,/d,2,180.0,201.20473399992989,179.29047899997386,223.11898899988591,0.0,0.06527360266702865,220
GET,/d,2,3,19.81533449975359,2.965690999644721,36.66497799986246,0.0,0.06527360266702865,37
GET,/d,2,2,21.120257999882597,1.7108439997173264,40.52967200004787,0.0,0.06527360266702865,41
GET,/d,1,238.92585999965377,238.92585999965377,238.92585999965377,238.92585999965377,0.0,0.03263680133351433,240
GET,/d,2,144.9517209998703,218.91709749979782,144.9517209998703,292.88247399972533,0.0,0.06527360266702865,290
GET,/d,2,26,30.781576499748553,25.87889299957169,35.684259999925416,477.0,0.06527360266702865,36
GET,/d,1,95.97175199996855,95.97175199996855,95.97175199996855,95.97175199996855,128.0,0.03263680133351433,96
GET,/d,1,2.29276599975492,2.29276599975492,2.29276599975492,2.29276599975492,0.0,0.03263680133351433,2
GET,/d,4,77,134.36554124996292,25.98896399967998,299.5152089997646,0.0,0.1305472053340573,140
GET,/d,2,99.39832800000659,173.94000500007678,99.39832800000659,248.48168200014698,176.0,0.06527360266702865,250
GET,/d,4,12,158.21271975005402,1.9310550001137017,554.0685870000743,219.0,0.1305472053340573,65
GET,/d,4,28,42.71818149993578,2.4273509998238296,106.18289800004277,312.0,0.1305472053340573,34
GET,/d,1,18.387453999821446,18.387453999821446,18.387453999821446,18.387453999821446,0.0,0.03263680133351433,18
GET,/d,1,97.04717499971593,97.04717499971593,97.04717499971593,97.04717499971593,0.0,0.03263680133351433,97
GET,/d,2,4,6.9682539999575965,3.6071179997634317,10.329390000151761,176.0,0.06527360266702865,10
GET,/d,1,211.89101599975402,211.89101599975402,211.89101599975402,211.89101599975402,255.0,0.03263680133351433,210
GET,/d,3,300.0,254.84154433327907,3.5867239998879086,456.18107499967664,0.0,0.09791040400054297,300
GET,/d,3,2.256308000141871,39.366224000180715,2.256308000141871,113.48310900029901,0.0,0.09791040400054297,2
GET,/d,2,25,130.12141250010245,24.819393000143464,235.42343200006144,230.0,0.06527360266702865,240
GET,/d,3,150.0,287.63035066670756,57.555282000066654,652.1074490001411,433.0,0.09791040400054297,150
GET,/d,2,3,19.946916499975487,2.830686999914178,37.063146000036795,428.0,0.06527360266702865,37
GET,/d,2,30,38.1657025000095,29.801485999996657,46.529919000022346,0.0,0.06527360266702865,47
GET,/d,1,131.61214699994161,131.61214699994161,131.61214699994161,131.61214699994161,217.0,0.03263680133351433,130
GET,/d,2,4.165293999903952,57.53062799999498,4.165293999903952,110.895962000086,439.0,0.06527360266702865,110
GET,/d,2,2,2.4485829997047404,1.9281219997537846,2.969043999655696,138.0,0.06527360266702865,3
GET,/d,3,200.0,222.00496666679706,5.345759000192629,464.8486490000323,700.0,0.09791040400054297,200
GET,/d,2,10.408520000055432,198.77699700009543,10.408520000055432,387.14547400013544,0.0,0.06527360266702865,390
GET,/d,2,10.428564999983791,49.11221450015546,10.428564999983791,87.79586400032713,702.0,0.06527360266702865,88
GET,/d,2,29.201265000210697,55.38784550003584,29.201265000210697,81.57442599986098,218.0,0.06527360266702865,82
GET,/d,3,150.0,206.32471933352767,4.168716000094719,465.21531900043556,0.0,0.09791040400054297,150
GET,/d,5,4,14.364596000086749,1.6195610000977467,38.80737400004364,0.0,0.16318400666757163,4
GET,/d,2,99.33987200020056,483.53715700000066,99.33987200020056,867.7344419998008,660.0,0.06527360266702865,870
GET,/d,1,3.5004000001208624,3.5004000001208624,3.5004000001208624,3.5004000001208624,0.0,0.03263680133351433,4
GET,/d,2,4.105369999706454,47.33906999967985,4.105369999706454,90.57276999965325,464.0,0.06527360266702865,91
GET,/d,5,160.0,187.2926714001551,2.077164000183984,584.1477650001252,340.0,0.16318400666757163,160
GET,/d,1,6.313207999937731,6.313207999937731,6.313207999937731,6.313207999937731,217.0,0.03263680133351433,6
GET,/d,6,42,72.33045000005707,2.532741999857535,160.28164199997263,0.0,0.19582080800108595,78
GET,/d,3,19,13.9174409999517,2.5182150002365233,20.621484000002965,0.0,0.09791040400054297,19
GET,/d,3,180.0,194.3031069999961,169.33879199996227,229.5484139999644,0.0,0.09791040400054297,180
GET,/d,1,217.15596799958803,217.15596799958803,217.15596799958803,217.15596799958803,204.0,0.03263680133351433,220
GET,/d,6,100.0,223.33182016662553,2.4611539997749787,849.7535360002075,0.0,0.19582080800108595,110
GET,/d,3,250.0,319.8544619999666,110.80307300017012,596.0100409997722,407.0,0.09791040400054297,250
GET,/d,2,170.0,182.0784910000839,167.78097299993533,196.37600900023244,0.0,0.06527360266702865,200
GET,/d,3,190.0,306.0323076665554,168.48839900012536,564.1051989996413,222.0,0.09791040400054297,190
GET,/d,1,77.13283900011447,77.13283900011447,77.13283900011447,77.13283900011447,0.0,0.03263680133351433,77
GET,/d,1,330.0410219999321,330.0410219999321,330.0410219999321,330.0410219999321,404.0,0.03263680133351433,330
GET,/d,2,65,132.29967300026146,64.5127800003138,200.08656600020913,473.0,0.06527360266702865,200
GET,/d,2,210.5652770001143,219.6611555000345,210.5652770001143,228.75703399995473,381.0,0.06527360266702865,230
GET,/d,2,3,456.3640609999311,2.9416659999697004,909.7864559998925,239.0,0.06527360266702865,910
GET,/d,1,41.00319999997737,41.00319999997737,41.00319999997737,41.00319999997737,222.0,0.03263680133351433,41
GET,/d,1,2.309387999957835,2.309387999957835,2.309387999957835,2.309387999957835,210.0,0.03263680133351433,2
GET,/d,1,1.804921000257309,1.804921000257309,1.804921000257309,1.804921000257309,226.0,0.03263680133351433,2
GET,/d,2,4,124.06312749976678,3.6768199997823103,244.44943499975125,182.0,0.06527360266702865,240
GET,/d,1,83.77912300011303,83.77912300011303,83.77912300011303,83.77912300011303,209.0,0.03263680133351433,84
GET,/d,1,13.66279800004122,13.66279800004122,13.66279800004122,13.66279800004122,501.0,0.03263680133351433,14
GET,/d,2,5,29.234092000024248,4.871742999966955,53.59644100008154,0.0,0.06527360266702865,54
GET,/d,4,4,31.723846249974486,3.6735379999299766,65.91143099967667,197.0,0.1305472053340573,53
GET,/d,2,6,53.67166049995831,5.63162199978251,101.7116990001341,0.0,0.06527360266702865,100
GET,/d,3,3,53.42516466680536,2.492234000328608,154.3110060001709,491.0,0.09791040400054297,3
GET,/d,2,74.31891499982157,110.28212299993356,74.31891499982157,146.24533100004555,175.0,0.06527360266702865,150
GET,/d,2,460.0,582.8127400000085,458.4170590001122,707.2084209999048,399.0,0.06527360266702865,710
GET,/d,1,567.9934310001045,567.9934310001045,567.9934310001045,567.9934310001045,226.0,0.03263680133351433,570
GET,/d,1,3.1612489997314697,3.1612489997314697,3.1612489997314697,3.1612489997314697,357.0,0.03263680133351433,3
GET,/d,3,51,105.45566066669683,2.2123080002529605,263.45541000000594,568.0,0.09791040400054297,51
GET,/d,1,132.46778300026563,132.46778300026563,132.46778300026563,132.46778300026563,0.0,0.03263680133351433,130
GET,/d,2,172.40889799995784,338.5761790000288,172.40889799995784,504.74346000009973,220.0,0.06527360266702865,500
GET,/d,2,4,236.7632099999355,3.839062999759335,469.68735700011166,0.0,0.06527360266702865,470
GET,/d,2,13.36499199987884,391.493723999929,13.36499199987884,769.6224559999791,0.0,0.06527360266702865,770
GET,/d,1,114.39224100013234,114.39224100013234,114.39224100013234,114.39224100013234,711.0,0.03263680133351433,110
GET,/d,2,130.0,175.68793500004176,125.32729800022935,226.04857199985418,0.0,0.06527360266702865,230
GET,/d,4,59,93.01870025001335,32.18406899986803,176.8781390001095,227.0,0.1305472053340573,100
GET,/d,2,16,120.6038999998782,15.755256999909761,225.45254299984663,590.0,0.06527360266702865,230
GET,/d,2,1.3548609999816108,451.1089909999555,1.3548609999816108,900.8631209999294,172.0,0.06527360266702865,900
GET,/d,2,3,88.98478049991354,2.586450999842782,175.3831099999843,0.0,0.06527360266702865,180
GET,/d,2,9.243070000138687,130.1004265001211,9.243070000138687,250.95778300010352,0.0,0.06527360266702865,250
GET,/d,5,3,81.08856679991732,2.4260239997602184,237.78136200007793,169.0,0.16318400666757163,3
GET,/d,1,5.281505000311881,5.281505000311881,5.281505000311881,5.281505000311881,210.0,0.03263680133351433,5
GET,/d,3,210.0,300.85405266678816,17.768167000212998,670.4467109998404,1258.0,0.09791040400054297,210
GET,/d,3,580.0,498.1303749999218,3.242054999645916,916.072215999975,422.0,0.09791040400054297,580
GET,/d,4,2,79.85350975002348,1.8627499998729036,252.47747000003073,0.0,0.1305472053340573,63
GET,/d,2,4,8.552649500188636,3.516674000366038,13.588625000011234,0.0,0.06527360266702865,14
GET,/d,4,8,286.3611562499955,3.040072999738186,867.1334539999407,230.0,0.1305472053340573,270
GET,/d,2,140.0,329.9666420000449,138.67084599996815,521.2624380001216,0.0,0.06527360266702865,520
GET,/d,1,33.10521200000949,33.10521200000949,33.10521200000949,33.10521200000949,746.0,0.03263680133351433,33
GET,/d,5,57,250.68612659997598,2.221107999957894,679.9860520000038,0.0,0.16318400666757163,57
GET,/d,1,101.0838209999747,101.0838209999747,101.0838209999747,101.0838209999747,221.0,0.03263680133351433,100
GET,/d,3,130.0,110.25192766677112,17.668781999873318,183.85512800023207,0.0,0.09791040400054297,130
GET,/d,3,72,265.129308333447,56.068559999857825,667.8172390002146,0.0,0.09791040400054297,72
GET,/d,2,3.308684000330686,79.30093650020353,3.308684000330686,155.29318900007638,223.0,0.06527360266702865,160
GET,/d,1,19.07106599992403,19.07106599992403,19.07106599992403,19.07106599992403,178.0,0.03263680133351433,19
GET,/d,2,56,113.0657715000325,55.54614299990135,170.58540000016365,0.0,0.06527360266702865,170
GET,/d,2,523.8862530000006,562.7451704999658,523.8862530000006,601.6040879999309,236.0,0.06527360266702865,600
GET,/d,3,48,259.21978599990325,2.857086999938474,726.3508649998585,237.0,0.09791040400054297,48
GET,/d,5,46,124.14779780001481,2.3357889999715553,303.99995900006616,225.0,0.16318400666757163,46
GET,/d,1,161.48445899989383,161.48445899989383,161.48445899989383,161.48445899989383,434.0,0.03263680133351433,160
GET,/d,2,87.32184800010145,103.59798450008384,87.32184800010145,119.87412100006622,220.0,0.06527360266702865,120
GET,/d,1,690.229953999733,690.229953999733,690.229953999733,690.229953999733,0.0,0.03263680133351433,690
GET,/d,2,54,477.5109629999861,53.544826000234025,901.4770999997381,453.0,0.06527360266702865,900
GET,/d,3,16,75.30110033349047,8.158986000125878,201.99827700025708,0.0,0.09791040400054297,16
GET,/d,5,3,19.222175200138736,1.7651810003371793,64.58297100016352,0.0,0.16318400666757163,3
GET,/d,3,43,52.915623000141444,3.1593620001331146,112.21702000011646,219.0,0.09791040400054297,43
GET,/d,2,3,41.46750700010671,2.746039000157907,80.1889750000555,0.0,0.06527360266702865,80
GET,/d,3,30,41.100931000073615,3.3736370000951865,89.69018100015091,174.0,0.09791040400054297,30
GET,/d,4,46,138.42706725006337,2.7513469999576046,345.1799990002655,164.0,0.1305472053340573,160
GET,/d,1,205.5706129999635,205.5706129999635,205.5706129999635,205.5706129999635,628.0,0.03263680133351433,210
GET,/d,3,48,183.33229233333745,5.280945999857067,496.9254389998241,669.0,0.09791040400054297,48
GET,/d,4,190.0,377.2100675000729,56.459604000338004,681.8689159999849,417.0,0.1305472053340573,580
GET,/d,4,15,259.5251692500824,7.820742000149039,530.4955209999207,0.0,0.1305472053340573,480
GET,/d,3,190.0,256.9408013332577,40.523665999899094,540.0565099998857,250.0,0.09791040400054297,190
GET,/d,1,174.48969499992018,174.48969499992018,174.48969499992018,174.48969499992018,0.0,0.03263680133351433,170
GET,/d,2,133.95457500018892,175.19782150020546,133.95457500018892,216.441068000222,0.0,0.06527360266702865,220
GET,/d,2,130.0,457.476987499831,127.13480100001107,787.819173999651,0.0,0.06527360266702865,790
GET,/d,4,6,143.41368399993826,2.0300899996072985,501.3729659999626,0.0,0.1305472053340573,64
GET,/d,3,13,72.7503616665975,1.856324000073073,202.93995199972414,0.0,0.09791040400054297,13
GET,/d,2,57.18791400022383,83.07735200014577,57.18791400022383,108.9667900000677,0.0,0.06527360266702865,110
GET,/d,1,195.27293100009047,195.27293100009047,195.27293100009047,195.27293100009047,389.0,0.03263680133351433,200
GET,/d,2,2.474913999776618,2.8369384999678005,2.474913999776618,3.198963000158983,148.0,0.06527360266702865,3
GET,/d,2,44,100.01796450023903,43.909246000112034,156.12668300036603,0.0,0.06527360266702865,160
GET,/d,1,860.2024950000668,860.2024950000668,860.2024950000668,860.2024950000668,502.0,0.03263680133351433,860
GET,/d,3,110.0,300.2765783333719,6.417411999791511,787.4392339999758,190.0,0.09791040400054297,110
GET,/d,4,420.0,476.6338552499292,2.1034249998592713,835.1867050000692,0.0,0.1305472053340573,650
GET,/d,1,3.2032240001171886,3.2032240001171886,3.2032240001171886,3.2032240001171886,109.0,0.03263680133351433,3
GET,/d,2,3,103.81442549987696,2.6896069998656458,204.93924399988828,460.0,0.06527360266702865,200
GET,/d,2,2,297.0488530002058,1.996218000385852,592.1014880000257,0.0,0.06527360266702865,590
GET,/d,5,110.0,270.797863000098,2.9041610000604123,912.3998660002144,445.0,0.16318400666757163,110
GET,/d,2,18,21.304989500094962,17.801551000047766,24.808428000142158,778.0,0.06527360266702865,25
GET,/d,3,3,73.37139500001892,2.5969960001930303,214.49345900009575,0.0,0.09791040400054297,3
GET,/d,3,6,21.201682333412464,2.951862999907462,54.62234700007684,166.0,0.09791040400054297,6
GET,/d,2,25,52.20536599972547,24.57760099969164,79.8331309997593,235.0,0.06527360266702865,80
GET,/d,1,2.9737929999100743,2.9737929999100743,2.9737929999100743,2.9737929999100743,0.0,0.03263680133351433,3
GET,/d,3,33,92.12733466665668,3.9673619999121,239.64124800022546,0.0,0.09791040400054297,33
GET,/d,1,50.1806890001717,50.1806890001717,50.1806890001717,50.1806890001717,0.0,0.03263680133351433,50
GET,/d,1,157.71104100031152,157.71104100031152,157.71104100031152,157.71104100031152,230.0,0.03263680133351433,160
GET,/d,2,130.0,394.60258950020943,128.40054400021472,660.8046350002041,0.0,0.06527360266702865,660
GET,/d,4,95,305.0687657499793,65.4308499997569,814.6461699998326,209.0,0.1305472053340573,240
GET,/d,3,3,46.20257000018076,2.025830000093265,133.39821300041876,149.0,0.09791040400054297,3
GET,/d,2,44.19175600014569,421.8114115001299,44.19175600014569,799.4310670001141,0.0,0.06527360266702865,800
GET,/d,2,2.240593999886187,47.61798449999333,2.240593999886187,92.99537500010047,207.0,0.06527360266702865,93
GET,/d,3,45,130.73284366676793,2.331318999949872,345.03745100028027,235.0,0.09791040400054297,45
GET,/d,2,59,63.20656449997841,58.83296799993332,67.58016100002351,235.0,0.06527360266702865,68
GET,/d,3,650.0,454.65025933344805,31.28268999989814,680.3214310002659,420.0,0.09791040400054297,650
GET,/d,4,160.0,226.2795372499795,152.00916000003417,326.8793540000843,0.0,0.1305472053340573,270
GET,/d,4,59,174.55646424991755,2.948509999896487,431.0931389995858,0.0,0.1305472053340573,200
GET,/d,3,8,181.16100599991114,5.398280999997951,530.1793459998407,425.0,0.09791040400054297,8
GET,/d,3,86,235.64813966671258,10.48192400003245,610.2824899999177,0.0,0.09791040400054297,86
GET,/d,1,712.3216780000803,712.3216780000803,712.3216780000803,712.3216780000803,0.0,0.03263680133351433,710
GET,/d,2,183.5062659997675,236.89188949992968,183.5062659997675,290.27751300009186,253.0,0.06527360266702865,290
GET,/d,4,36,220.8938302499064,2.2025999996913015,710.2564560000246,0.0,0.1305472053340573,130
GET,/d,4,29,211.48863974985943,5.698251000012533,568.604755999786,0.0,0.1305472053340573,240
GET,/d,2,120.0,139.70820900021863,119.76467800013779,159.65174000029947,601.0,0.06527360266702865,160
GET,/d,3,260.0,321.86445866682334,85.77960200000234,619.2365470001278,0.0,0.09791040400054297,260
GET,/d,2,4.200633999971615,138.11662050011364,4.200633999971615,272.03260700025567,447.0,0.06527360266702865,270
GET,/d,5,140.0,313.94901899993783,3.417498000089836,889.4305809999423,510.0,0.16318400666757163,140
GET,/d,2,461.37918299973535,467.0057079997605,461.37918299973535,472.63223299978563,237.0,0.06527360266702865,470
GET,/d,2,9,31.06883549980921,8.689503999903536,53.448166999714886,824.0,0.06527360266702865,53
GET,/d,1,673.8352259999374,673.8352259999374,673.8352259999374,673.8352259999374,765.0,0.03263680133351433,670
GET,/d,1,124.72924299981969,124.72924299981969,124.72924299981969,124.72924299981969,0.0,0.03263680133351433,120
GET,/d,1,1.7497460003141896,1.7497460003141896,1.7497460003141896,1.7497460003141896,204.0,0.03263680133351433,2
GET,/d,1,44.8547639998651,44.8547639998651,44.8547639998651,44.8547639998651,181.0,0.03263680133351433,45
GET,/d,4,97,87.05428124994796,2.3915219999253168,132.67045900011,386.0,0.1305472053340573,120
GET,/d,1,67.13100900014979,67.13100900014979,67.13100900014979,67.13100900014979,498.0,0.03263680133351433,67
GET,/d,3,3,53.80978266657621,2.4950269998953445,155.76776399984738,307.0,0.09791040400054297,3
GET,/d,3,350.0,276.9483520000904,3.729970000222238,477.5358940000842,192.0,0.09791040400054297,350
GET,/d,4,12,50.59198724995895,7.492137000099319,150.3595009999117,657.0,0.1305472053340573,33
GET,/d,1,577.0623160001378,577.0623160001378,577.0623160001378,577.0623160001378,0.0,0.03263680133351433,580
GET,/d,1,662.2412799997619,662.2412799997619,662.2412799997619,662.2412799997619,0.0,0.03263680133351433,660
GET,/d,3,93,138.72579299989715,48.480530999768234,274.998160999985,190.0,0.09791040400054297,93
GET,/d,1,8.598080999945523,8.598080999945523,8.598080999945523,8.598080999945523,385.0,0.03263680133351433,9
GET,/d,1,34.37940499998149,34.37940499998149,34.37940499998149,34.37940499998149,218.0,0.03263680133351433,34
GET,/d,1,549.7110880000946,549.7110880000946,549.7110880000946,549.7110880000946,0.0,0.03263680133351433,550
GET,/d,1,4.702586999883351,4.702586999883351,4.702586999883351,4.702586999883351,0.0,0.03263680133351433,5
GET,/d,1,59.42292100007762,59.42292100007762,59.42292100007762,59.42292100007762,0.0,0.03263680133351433,59
GET,/d,2,40.11739599991415,92.50707449996298,40.11739599991415,144.8967530000118,0.0,0.06527360266702865,140
GET,/d,3,62,214.1995436668367,3.839622000214149,577.2171580001668,151.0,0.09791040400054297,62
GET,/d,3,110.0,76.48205399997703,9.050517000105174,113.17461699991327,179.0,0.09791040400054297,110
GET,/d,3,190.0,152.0820083333092,12.407182000060857,253.0475190001198,153.0,0.09791040400054297,190
GET,/d,2,2.3398389998874336,32.11314500003937,2.3398389998874336,61.8864510001913,638.0,0.06527360266702865,62
GET,/d,2,41.087777000029746,309.5475269999497,41.087777000029746,578.0072769998696,354.0,0.06527360266702865,580
GET,/d,1,195.2485560000241,195.2485560000241,195.2485560000241,195.2485560000241,463.0,0.03263680133351433,200
GET,/d,1,138.4581820002495,138.4581820002495,138.4581820002495,138.4581820002495,374.0,0.03263680133351433,140
GET,/d,3,3,30.831605666662654,2.041964000000007,87.52752999998847,0.0,0.09791040400054297,3
GET,/d,2,39.45913699999437,172.8526025001429,39.45913699999437,306.2460680002914,423.0,0.06527360266702865,310
GET,/d,1,2.5987429999076994,2.5987429999076994,2.5987429999076994,2.5987429999076994,0.0,0.03263680133351433,3
GET,/d,4,2.2185239999998885,148.56100525003058,2.2185239999998885,583.4834990000672,367.0,0.1305472053340573,6
GET,/d,3,130.0,166.95586100013315,124.67162300026757,241.46244399980787,145.0,0.09791040400054297,130
